Complex1881;SmallMolecule498;SmallMolecule579;SmallMolecule580;SmallMolecule581	Complex1883;SmallMolecule29
Complex45	Complex43;Complex44
Complex292;SmallMolecule19	Complex279;SmallMolecule13
Complex1890	Complex1885;Complex1889;Protein3831
Complex1891;SmallMolecule19	Complex1890;SmallMolecule13
Complex1893	Complex1891;Complex1892;Protein3843;Protein3844;Protein3846
Complex1894	Complex1893
Complex1811;Complex1892;Protein3795;Protein3796;Protein3831;Protein3843;Protein3844;Protein3846	Complex1894
Complex1897	Complex1895;Protein3831
PhysicalEntity453	PhysicalEntity452
PhysicalEntity454	PhysicalEntity453
Complex1901	Complex1900;PhysicalEntity454
Complex1902;PhysicalEntity455;SmallMolecule20	Complex1901
Complex294	Complex292;Complex293
Complex1906	Complex1903;PhysicalEntity455
Complex1909	Complex1906
Complex1917	Complex1909
Complex1925	Complex1903;PhysicalEntity458
Complex1928	Complex1925
Complex1936	Complex1928
Complex295;SmallMolecule19	Complex294;SmallMolecule13
Complex1951	Complex1920;Protein3858
Complex1952;Complex1953	Complex1951;Complex975
Complex1954	Complex1920;Protein2973
Complex1955	Complex1954
Complex1959	Complex1956;Complex1958;Complex382
PhysicalEntity468	PhysicalEntity467
PhysicalEntity469	PhysicalEntity468
PhysicalEntity470	PhysicalEntity469
Complex1962	Complex1961;PhysicalEntity470
Complex1965	Complex1964;PhysicalEntity470
Complex297	Complex295;Protein499
Complex1967	Complex1962
Complex1969;SmallMolecule317	Complex1967;SmallMolecule300
Complex1971	Complex1965
Complex1973;SmallMolecule317	Complex1971;SmallMolecule300
Complex1975	Complex1973;PhysicalEntity473
Complex1973;Complex1976	Complex1964;Complex1975
Complex1971	Complex1976
Complex1973;Complex1979	Complex1975;Complex1978
Complex1982	Complex1979
Complex1984;SmallMolecule317	Complex1982;SmallMolecule300
Complex298	Complex297;Protein500
Complex1986;Protein3867;Protein3879;Protein3881	Complex1984
Complex1990	Complex1987;PhysicalEntity476
Complex1994	Complex1990;Protein3795;Protein3796;Protein3884;Protein3885;Protein3886
Complex1995	Complex1994;Protein8
Complex1997	PhysicalEntity477;Protein3890
Complex1998	Complex1879;Complex1997;Protein3827;Protein3829;Protein3830
Complex1999;SmallMolecule19	Complex1997;SmallMolecule13
Complex2000;SmallMolecule19	Complex1997;SmallMolecule13
Complex2001	Complex1999;Protein3028
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
Complex2002	Complex2000;Protein3028
Complex2003	PhysicalEntity478;Protein3894;Protein3895
Complex2004	Complex1879;Complex2003;Protein3827;Protein3829;Protein3830
Complex2005;SmallMolecule19	Complex2003;SmallMolecule13
Complex2006	Complex2005;Protein3028
Complex2007	PhysicalEntity479;Protein3897
Complex2008	Complex1879;Complex2007;Protein3803;Protein3829
Protein3898;SmallMolecule19	Protein3897;SmallMolecule13
Complex2009	Protein3898;Protein3899
Protein3901;SmallMolecule19	Protein3897;SmallMolecule13
Protein566;SmallMolecule19	Protein563;SmallMolecule13
Protein3905;SmallMolecule4	Protein3604;SmallMolecule2
Protein3907;SmallMolecule4	Protein3604;SmallMolecule2
Complex2011	PhysicalEntity480;Protein3905
Complex2012	PhysicalEntity481;Protein3907
Complex2013	PhysicalEntity482;Protein3604
Complex2015	Complex2014;Protein1818;Protein3909;Protein3910;Protein3911;Protein3912
Complex2016;Protein3916	Complex2015
Complex1086;Complex1087;Protein3917	Complex1085;Protein3917
Complex2021	Complex1087;Complex2020;Protein3917
Complex2023	Complex2022;SmallMolecule40
Protein572;SmallMolecule19	Protein569;SmallMolecule13
Complex2024	Complex2023;PhysicalEntity487
Complex2025	Complex2021;Complex2024
Protein3671;Protein3934	Complex2026
Complex2028	Complex2027;Protein3671;Protein3796
Complex2030	Complex2028;Complex2029
Complex2027;Complex2031;PhysicalEntity488;SmallMolecule19;SmallMolecule20	Complex2027;Complex2030;Protein3797;Protein3935;SmallMolecule13
Complex2032;Protein3917	Complex2025;Complex2031;Protein3917
Complex2034;Protein3917	Complex2025;Complex2033;Protein3795;Protein3917
Complex2035;SmallMolecule19;SmallMolecule20	Complex2032;SmallMolecule13
Complex2022;Complex2035;PhysicalEntity489;Protein3917;Protein3936	Complex2022;Complex2035;PhysicalEntity489;Protein3917;Protein3936
Complex300	Protein575
Complex2020;Complex2027;Complex2036;Complex2037;Protein3671;Protein3796;Protein3797;Protein3917;Protein3935;Protein3936;SmallMolecule20	Complex2035;PhysicalEntity489;Protein3936
Complex2040;Complex2041;SmallMolecule20	Complex2038
Complex2038	Complex1086;Complex2037;Complex2039
Complex2043	Complex2036;Complex2042
Complex2023;Complex2042;SmallMolecule39	Complex2043;SmallMolecule40
Complex2044;Protein2052	Complex1086
Protein3943	Protein2052
Complex2045	Complex2034;Protein3943
Complex2046	Complex1085;Rna94
Complex2048	Complex2046;Complex2047
Complex304;SmallMolecule19	Complex300;SmallMolecule13
Complex2050	Complex2048;Complex2049
Complex2047;Complex2049;Complex2054	Complex2050;Complex2051
Complex2056;PhysicalEntity493	Complex2054
Complex2059	Protein3970;SmallMolecule40
Complex2060	Complex2059;PhysicalEntity117
Complex2061	Complex2041;Complex2060
Complex2062;Complex2063;SmallMolecule20	Complex2061
Complex2064	Complex2062
Complex2063;Complex2066;Complex2067;SmallMolecule20	Complex2060;Complex2064;Complex2065
Complex2065	Protein2394;SmallMolecule40
Complex46	Complex45;Protein108
Complex309	PhysicalEntity21;Protein582
Complex2059;Complex2069	Complex2063;Complex2068;SmallMolecule40
Complex2068	Protein3974;Protein3975;Protein3976
Complex2073;SmallMolecule317	Complex2070;SmallMolecule300
Complex2076	Complex2066;Complex2073
Complex2077;SmallMolecule20	Complex2076;SmallMolecule29
Complex2079;Complex2080	Complex2077
SmallMolecule585;SmallMolecule586	Complex2080;SmallMolecule29
Complex1811;Complex2082;Protein3981	Complex2081
Complex2084	Complex2083;Protein3982;Protein3983;Protein3984;Protein3992;Protein3993;Protein3994;Protein3995;SmallMolecule300
Complex2087	Complex2082;Complex2084
Complex310;SmallMolecule19	Complex309;SmallMolecule13
Complex2088	Complex2087
Complex2090	Complex2088;Protein4002
Complex2091;Complex2092;Protein4002	Complex2090
Complex2103	Complex1958;Complex2097
Complex2104;SmallMolecule513	Complex2103;SmallMolecule512
Complex2108	Complex2107;Protein4026
Complex2109;SmallMolecule513	Complex2108;SmallMolecule512
Complex311	Complex203;Complex310
PhysicalEntity497;SmallMolecule592;SmallMolecule593	PhysicalEntity169;SmallMolecule590;SmallMolecule591
PhysicalEntity498;SmallMolecule495;SmallMolecule592;SmallMolecule593	PhysicalEntity497;SmallMolecule590;SmallMolecule591
PhysicalEntity499;SmallMolecule592;SmallMolecule593	PhysicalEntity498;SmallMolecule590;SmallMolecule591
Complex2116;SmallMolecule596	PhysicalEntity498;Protein4033
Complex2116;SmallMolecule597	PhysicalEntity499;Protein4033
Complex2118;Protein4035	Complex1650;Complex1656;Complex1657;Complex2117;PhysicalEntity168;Protein3348;Protein3588;Protein4036;Protein4037;Protein4038;Protein4039
Complex2120	Complex2118;Protein411;Protein989;Protein990
Complex2121;SmallMolecule515	Complex1644;SmallMolecule514
Complex1653	Complex1654;Complex1655;Complex1656;Protein3297
Complex1662;SmallMolecule513	Complex1958;SmallMolecule512
Complex206;SmallMolecule39	Complex205;SmallMolecule40
Complex1661	Complex1662;Protein3420
Complex2122	Protein4045;Rna181
Complex2123	Complex1662;Protein4045;Protein4046;Protein4047
Complex1958;SmallMolecule494;SmallMolecule598	Complex2124;SmallMolecule493
Complex1662;SmallMolecule513	Complex1958;SmallMolecule512
Complex1650;SmallMolecule494;SmallMolecule598	Complex1651;SmallMolecule493
Rna185	SmallMolecule5
Rna186	Rna185
Complex2128;Protein1394	Complex1655;Complex2126;Complex2127;Protein4028;Protein4029;Protein972;Protein979;Rna186
Complex1662;SmallMolecule513;SmallMolecule599	Complex2129;SmallMolecule512
Complex312	Complex210;Complex310
Complex1646;SmallMolecule513	Complex1662;SmallMolecule512
Complex1645	Complex1646;Protein3395
Complex2132	Complex1958;Complex2131
Complex2133;SmallMolecule513	Complex2132;SmallMolecule512
Complex2136	Complex1958;Complex2135
Complex2137;SmallMolecule513	Complex2136;SmallMolecule512
Complex2139	Complex2138;Protein4065
Complex2141	Complex2139;Protein4029
Complex2143;SmallMolecule513	Complex2141;SmallMolecule512
Complex313	Complex312;Protein500
Complex1087;Protein4168;Protein4169;Protein4170;Protein4171;Protein4172;Protein4173;Protein4174;Protein4175;Protein4176;Protein4177	Complex2160;Protein4168
Complex2164	Complex2161
Complex1086	Complex2164
Rna188;SmallMolecule513	Rna85;SmallMolecule512
Rna189	Rna85
Rna190;SmallMolecule513	Rna85;SmallMolecule512
PhysicalEntity510;SmallMolecule513	Rna189;SmallMolecule512
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
PhysicalEntity512;SmallMolecule513	PhysicalEntity511;SmallMolecule512
PhysicalEntity513;SmallMolecule513	PhysicalEntity512;SmallMolecule512
PhysicalEntity514;SmallMolecule3;SmallMolecule4;SmallMolecule515	Rna85;SmallMolecule2;SmallMolecule514
PhysicalEntity516;SmallMolecule600	PhysicalEntity515;SmallMolecule300
Rna191;SmallMolecule545	Rna121;SmallMolecule544
Rna192;SmallMolecule545	Rna121;SmallMolecule544
Rna193;SmallMolecule545	Rna114;SmallMolecule544
Rna194;SmallMolecule545	Rna114;SmallMolecule544
Rna195;SmallMolecule545	Rna114;SmallMolecule544
Complex2170	Dna102;Protein2942;Protein3445;Protein4204
Complex314	PhysicalEntity22;Protein501;SmallMolecule42
Complex2171	Complex1675;Complex2170
Complex2173	Complex2171;Complex2172;Complex383;Complex901;Complex906;Complex954;Protein1753;Protein1762;Protein1781
Complex2174	Complex2173;Complex382
Complex2176;SmallMolecule4	Complex2174;SmallMolecule2
Complex2179	Complex2176;Complex2178;Protein4208;Protein4209
Complex2183	Complex2179;Complex2181;Complex2182;SmallMolecule2;SmallMolecule6;SmallMolecule7;SmallMolecule8
Complex2185	Complex2183;SmallMolecule2;SmallMolecule6;SmallMolecule7;SmallMolecule8
Complex2189	Complex2185;Complex384;Protein3559;Protein3980
Complex2191;Complex2192	Complex2189
Complex2173;Complex2178;Complex2181;Complex2182;Complex382;Protein4208;Protein4209	Complex2191
Complex315;SmallMolecule19	Complex314;SmallMolecule13
Complex2194	Protein4237;Protein4238
Complex2195;SmallMolecule602;SmallMolecule603	Complex2194;SmallMolecule334;SmallMolecule601
Complex2197;SmallMolecule602;SmallMolecule603	Complex2195;SmallMolecule334;SmallMolecule601
Complex2201;SmallMolecule602;SmallMolecule603	Complex2200;SmallMolecule334;SmallMolecule601
Complex2206;SmallMolecule608	Complex2201;SmallMolecule607
Complex2206;SmallMolecule608	Complex2201;SmallMolecule607
Complex2207;SmallMolecule608	Complex2206;SmallMolecule401
PhysicalEntity22;Protein502	Complex315
Complex2340	Complex2299
Complex2341;Protein5705	Complex2340
PhysicalEntity582	Complex2341
Complex47;Protein101	Complex46
Complex316	Protein584
Complex2344	Complex2343;PhysicalEntity566;PhysicalEntity578;PhysicalEntity582
PhysicalEntity583;SmallMolecule609;SmallMolecule610	PhysicalEntity566;SmallMolecule139;SmallMolecule287
PhysicalEntity585;SmallMolecule609;SmallMolecule610	PhysicalEntity566;PhysicalEntity584;SmallMolecule139;SmallMolecule287
Complex2346	PhysicalEntity566;PhysicalEntity583
Complex2347	PhysicalEntity566;PhysicalEntity583
Complex2348	PhysicalEntity566;PhysicalEntity585
Complex2349	PhysicalEntity566;PhysicalEntity585
Complex2350	Complex2348;Complex2349
Complex2351	Complex2349
Complex325;SmallMolecule19	Complex316;SmallMolecule13
Complex2352	Complex2347;Complex2348
Complex2353	Complex2347;Complex2349
Complex2354	Complex2347;PhysicalEntity566
Complex2355	PhysicalEntity567;PhysicalEntity570
Complex2356	PhysicalEntity567
Complex2358	PhysicalEntity567;PhysicalEntity577
Complex334	PhysicalEntity24;Protein601;SmallMolecule72
Complex2365	Protein5774
Complex2367	Complex2365;Complex2366;SmallMolecule612
Complex2369	Complex2367;Protein5774
Complex2370	PhysicalEntity608;Protein5774
Complex338;SmallMolecule19	Complex334;SmallMolecule13
Complex2379	PhysicalEntity607;Protein5801
Complex342	PhysicalEntity24;PhysicalEntity25
Complex2426	Complex2400;Complex2423
Complex2427	Complex2343;Complex2425
Complex2429	Complex2428;Protein5842
Complex2431	Complex2430;Protein5845
Complex2432	Complex2429;Protein5845
Complex343	PhysicalEntity26;Protein614;SmallMolecule72
Complex2434	Complex2433;SmallMolecule613
Complex2435	Complex2429;PhysicalEntity578
Complex2436	Complex2400;PhysicalEntity578
Complex2437	Complex2343;PhysicalEntity582
Complex2438	PhysicalEntity578;PhysicalEntity582
Complex2440	Complex2400;Complex2439
Complex2444	PhysicalEntity619;Protein5845
Complex2446	Complex2433;Complex2445;Protein177
Complex2447	Complex2445;Protein5849
Complex2448	Complex2445;Protein5851
Complex351;SmallMolecule19	Complex343;SmallMolecule13
Complex2449	Complex2428;Protein5852
Complex2454	Complex2372;Protein5855
Complex2455	Complex2390;Protein5855
Complex2457	Complex2456;Protein5855
Complex2458	Protein5855;Protein5862
Complex2459	PhysicalEntity623;Protein5855
Complex2460	PhysicalEntity607;Protein5855
Complex2461	Protein5863;Protein5870
Complex359	Protein627
Complex2462	Protein5863;Protein5871
Complex2463	Protein5872;Protein5873
Complex2464	Protein5873;SmallMolecule41
Complex2466	Complex2464;Complex2465
Complex2467	PhysicalEntity624;Protein5827
Complex2468	PhysicalEntity625;Protein516
Complex2470	Protein5881;Protein5888
Complex365;SmallMolecule19	Complex359;SmallMolecule13
Complex2475	PhysicalEntity631;Protein5827
Complex2476	PhysicalEntity632;Protein5827
Complex2479	Complex2477;Protein5827
Complex2480	Protein5827;Protein5901
Complex2481	Protein5848;Protein5850
Complex2483	Complex2482;Protein5850
Complex2485	Complex2484;Protein5850
Complex2486	Protein5850;Protein5904
Complex2487	PhysicalEntity633;Protein5850
Complex2488	PhysicalEntity566;Protein5907;SmallMolecule25;SmallMolecule615
Complex2493	Complex2489;Complex2492
Complex2498	Complex2494;PhysicalEntity634
Complex2499	Complex2494;PhysicalEntity607
Complex2502	PhysicalEntity636;Protein5910;Protein5942
Complex2503	PhysicalEntity566;Protein5943
Complex2504	Complex2372;Protein5944
Complex51	Complex47;Complex49;Complex50
Complex372	Protein638
Complex375;SmallMolecule19	Complex372;SmallMolecule13
Complex378	Complex372;SmallMolecule77
PhysicalEntity644	PhysicalEntity566
PhysicalEntity644	PhysicalEntity566
PhysicalEntity644	PhysicalEntity566
Complex379	Complex372;PhysicalEntity28
PhysicalEntity645	PhysicalEntity567
PhysicalEntity645	PhysicalEntity567
PhysicalEntity645	PhysicalEntity567
PhysicalEntity647	PhysicalEntity578
Protein659	Complex380
PhysicalEntity653	PhysicalEntity582
Complex2516	Complex2301
PhysicalEntity657	PhysicalEntity570
Complex385	PhysicalEntity30;Protein659;Protein666;SmallMolecule72
SmallMolecule577;SmallMolecule620;SmallMolecule621	SmallMolecule502;SmallMolecule619
Complex386	Protein667
PhysicalEntity670	PhysicalEntity607
PhysicalEntity670	PhysicalEntity607
PhysicalEntity670	PhysicalEntity607
PhysicalEntity670	PhysicalEntity607
PhysicalEntity671	PhysicalEntity607
Complex2530	Complex2343
Complex2530	Complex2343
Complex395;SmallMolecule19	Complex386;SmallMolecule13
Protein6357;Protein6361	Protein5910
Protein6373;Protein6377	Protein5910
Protein6382;Protein6386	Protein5910;SmallMolecule287
Complex404	PhysicalEntity31;Protein582
Protein6421;Protein6422	Protein5845
Protein6421;Protein6422	Protein5845
Protein6421;Protein6422	Protein5845
Protein6424;Protein6425	Protein5845
Complex405;SmallMolecule19	Complex404;SmallMolecule13
Complex2547	Protein6447;Protein6448
Protein6451;Protein6452	Protein6450
Complex2553	Complex2551;PhysicalEntity679
Complex2554	Complex2551;PhysicalEntity566;SmallMolecule622
Complex2556	Complex2555;PhysicalEntity566;SmallMolecule622
Complex2558	Complex2557;PhysicalEntity567
Complex52;SmallMolecule4	Complex44;SmallMolecule2
Complex406	Complex203;Complex405
Complex2559	Complex2552;PhysicalEntity567;SmallMolecule622
Complex2560	Complex2551;PhysicalEntity578;SmallMolecule622
Complex2561	Complex2425;PhysicalEntity582
Complex2562	Complex2425;PhysicalEntity577
Complex2564	Complex2317;Complex2425
Complex2565	Complex2552;PhysicalEntity680
Complex2566	Complex2552;PhysicalEntity578
Complex2567	Complex2301;Complex2555
Complex206;SmallMolecule39	Complex205;SmallMolecule40
Complex2575	Complex2372;Protein6511
Complex2581	Complex2580;PhysicalEntity607
Complex2583	Complex2582;Protein6450
Complex2584	Complex2578;Protein6450
Complex2585	Complex2392;Protein6450
Complex2587	Complex2586;Protein6450
Complex407	Complex210;Complex405
Complex2588	Protein6447;Protein6450
Complex2589	Complex2578;Protein6525
Complex2591	Complex2578;Complex2590
Complex2594	Complex2392;Complex2492
Complex2595	Complex2490;Protein6525
Complex2596	Complex2490;Complex2492
Complex2600	Complex2597;Complex2599;SmallMolecule622
Complex2602	Complex2597;Complex2601
Complex2604	Complex2603;Protein5827
Complex408	Complex407;Protein500
Complex2605	Complex2601;Protein6527
Complex2610	Complex2609;Protein6527
Complex2613	Complex2372;Protein5943
Complex2614	Complex2372;Protein5888
Complex2615	Complex2372;Protein5782
Complex2616	Complex2372;PhysicalEntity681
Complex2617	Complex2372;Protein6544
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
Complex2620	Complex2478;Protein5774
Complex2621	Complex2478;Complex2597
Complex2624	Complex2478;PhysicalEntity681
Complex2625	Complex2478;Protein5862
Complex2626	Complex2425;Protein5893
Complex2627	Complex2445;Protein5845
Complex2629	Complex2628;Protein5850
Complex2631	Protein6550;Protein6551
Complex409	PhysicalEntity31;Protein501;SmallMolecule42
Complex2632	Complex2425;Protein6550
SmallMolecule22;SmallMolecule24;SmallMolecule28;SmallMolecule624	SmallMolecule138;SmallMolecule152;SmallMolecule21;SmallMolecule23
Complex2636;SmallMolecule28	Complex2633;SmallMolecule138
PhysicalEntity684;SmallMolecule28	PhysicalEntity683;SmallMolecule148
SmallMolecule28;SmallMolecule652	SmallMolecule150;SmallMolecule151
SmallMolecule28;SmallMolecule653	SmallMolecule148;SmallMolecule149
SmallMolecule20;SmallMolecule24	SmallMolecule156;SmallMolecule23
SmallMolecule167;SmallMolecule24	SmallMolecule211;SmallMolecule23
SmallMolecule211	SmallMolecule167
SmallMolecule24;SmallMolecule658	SmallMolecule23;SmallMolecule654
Complex410;SmallMolecule19	Complex409;SmallMolecule13
SmallMolecule371;SmallMolecule665	SmallMolecule663;SmallMolecule664
SmallMolecule577;SmallMolecule663	SmallMolecule20;SmallMolecule665
SmallMolecule28;SmallMolecule668	SmallMolecule151;SmallMolecule666
SmallMolecule28;SmallMolecule672	SmallMolecule138;SmallMolecule671
SmallMolecule28;SmallMolecule673	SmallMolecule138;SmallMolecule200
SmallMolecule24;SmallMolecule677	SmallMolecule23;SmallMolecule676
SmallMolecule24;SmallMolecule679	SmallMolecule23;SmallMolecule678
SmallMolecule138;SmallMolecule24;SmallMolecule681	SmallMolecule23;SmallMolecule28;SmallMolecule680
