#Tail	Head	PosReg	NegReg	ID
None	pid_159884	pid_158897	None	pid_0160172
pid_35546;pid_58214	pid_58220	None	None	pid_58213
pid_33608;pid_66913	pid_66928	None	None	pid_66927
pid_20049;pid_9643	pid_20069	None	None	pid_20048
None	pid_55735	pid_55646	None	pid_055737
pid_80683;pid_80685	pid_80682	None	None	pid_81246
None	pid_83563	pid_79399;pid_131243	None	pid_131327
pid_142136;pid_90776	pid_142134	None	None	pid_142174
None	pid_9392	pid_9395	None	pid_09394
pid_24610;pid_24903	pid_24906	None	None	pid_24902
pid_94522	pid_94362;pid_94603	None	None	pid_94602
None	pid_89267	pid_72981;pid_89059	None	pid_89266
None	pid_38522	pid_89059	None	pid_89261
pid_34623	pid_34487	pid_20792	None	pid_35021
pid_9871	pid_9793	pid_144405	None	pid_144459
pid_16234;pid_34619	pid_35029	None	None	pid_35028
pid_132799;pid_133044	pid_144434	None	None	pid_144453
pid_4898;pid_92182	pid_92183	None	None	pid_92181
pid_77659	pid_77660	pid_77580	None	pid_77658
pid_4928	pid_4936	pid_135930	None	pid_136098
pid_20591	pid_20592	None	None	pid_20590
None	pid_80913	pid_142193	None	pid_0142350
pid_5172	pid_50618	pid_77657	None	pid_77653
pid_20269	pid_20270	pid_20279	None	pid_20268
pid_20546	pid_20349	None	None	pid_20598
pid_27018	pid_27065	pid_26529;pid_27071	None	pid_27064
None	pid_74663	pid_163490	None	pid_163488
pid_14308;pid_44610	pid_44668	None	None	pid_44693
pid_27010	pid_110427	pid_96186	None	pid_110702
pid_110709	pid_110482	pid_110239	None	pid_110708
pid_48142	pid_22395;pid_48145	pid_25217;pid_9327	None	pid_48141
pid_118582	pid_118463	pid_118714	None	pid_118728
pid_7474;pid_7482	pid_7485	None	None	pid_7473
pid_22260;pid_22627	pid_22630	None	None	pid_22626
pid_92897;pid_92919	pid_93059	None	None	pid_93058
pid_24610;pid_320	pid_24758	None	None	pid_24757
None	pid_28943	pid_122049	None	pid_0122561
None	pid_28943	pid_25217	None	pid_0122562
pid_147979;pid_163905	pid_163581	None	None	pid_164210
None	pid_38653	None	pid_163664	pid_164217
None	pid_33055	pid_74504	None	pid_74608
pid_89935	pid_89928	pid_89906	None	pid_90236
pid_21767	pid_20034	None	None	pid_90233
pid_18323;pid_18345	pid_18348	None	None	pid_18322
pid_118405	pid_118629	pid_18614	None	pid_118628
pid_26325	pid_48005	None	None	pid_48004
pid_98037	pid_98039	pid_77640	None	pid_98212
pid_77755	pid_77648	pid_77567	pid_97784	pid_97937
pid_52347;pid_7834	pid_146359	None	None	pid_146358
pid_172618;pid_172879	pid_172430	None	None	pid_172878
pid_9624	pid_21883	pid_21554;pid_21889	None	pid_21882
pid_122140;pid_52347;pid_7404;pid_75078	pid_146147	None	None	pid_146350
pid_3114;pid_9157	pid_3119;pid_9163	pid_8546;pid_9379;pid_31646	None	pid_31901
None	pid_10424	pid_13893	None	pid_0134346
pid_12317	pid_12048	pid_11788	None	pid_36597
pid_99348	pid_145324;pid_145326	pid_145331	None	pid_145323
pid_36230	pid_36236	pid_36242	None	pid_36229
pid_160690;pid_47719	pid_160691	None	None	pid_160689
pid_94779;pid_95063	pid_94850	None	None	pid_95062
pid_100448;pid_148406	pid_148409;pid_38653	None	None	pid_148405
pid_3114;pid_31677	pid_3119;pid_31671	pid_8546;pid_9379;pid_31646	None	pid_31792
pid_120665	pid_55748	pid_120672	None	pid_120664
None	pid_16602	None	pid_94850	pid_95069
pid_135022	pid_73138	pid_25217;pid_135316	None	pid_135311
pid_71386	pid_71389	pid_71394	None	pid_71385
pid_61692;pid_9649	pid_61701	None	None	pid_61691
pid_86637	pid_90957	pid_90962	None	pid_90956
pid_16234	pid_26567	pid_91978	None	pid_91985
pid_34172;pid_9145	pid_113809	None	None	pid_136956
pid_60149;pid_96603	pid_126976	None	None	pid_126975
None	pid_13935	pid_55621	None	pid_55732
pid_173111	pid_173398	None	None	pid_173397
pid_120388;pid_120482	pid_120464	None	None	pid_120481
pid_18573	pid_159155;pid_50438	pid_41454	None	pid_159253
pid_120487	pid_120411	None	None	pid_120486
None	pid_49546	pid_49410	None	pid_049548
pid_106322	pid_106323	pid_68548;pid_12411	None	pid_106321
None	pid_36185	pid_36447	None	pid_036468
pid_165170	pid_165095	pid_165185;pid_165179;pid_9317	pid_165192;pid_165200;pid_165197	pid_165169
None	pid_38522	pid_38759	None	pid_38997
pid_14062	pid_21139	pid_42238	None	pid_42334
None	pid_28943	pid_34709	None	pid_035276
pid_20887;pid_42088	pid_42087	pid_42206	pid_13890	pid_42339
None	pid_7555	pid_98671	None	pid_99166
None	pid_35206	pid_35272	None	pid_035271
None	pid_35206	pid_3110	None	pid_035270
pid_100547	pid_169306	pid_169077	None	pid_169305
pid_27974;pid_3114	pid_30778;pid_3119	pid_115724	None	pid_116140
pid_4893	pid_113430	pid_102406	None	pid_113429
pid_18865;pid_59180	pid_75005	pid_75270	None	pid_75265
pid_113939	pid_113942	pid_113947	None	pid_113938
pid_173058	pid_126566	pid_9317	None	pid_173057
pid_165129	pid_165141;pid_165309	pid_165262;pid_165260	None	pid_165308
None	pid_35272	pid_58960	None	pid_058959
pid_9097	pid_9108	pid_134333	None	pid_134374
pid_170645;pid_84096	pid_170647	None	None	pid_170644
pid_60115;pid_99549	pid_99560	None	None	pid_99548
pid_39828	pid_39831	pid_39767	None	pid_39827
pid_62929;pid_62955;pid_62959;pid_7475	pid_62962	None	None	pid_62928
pid_134379;pid_134381;pid_89953	pid_134384	None	None	pid_134378
pid_39823	pid_39506	pid_31152	None	pid_39822
None	pid_82809	pid_82812	None	pid_82808
pid_34555	pid_34579	pid_34583	None	pid_34554
pid_25011;pid_3114	pid_24893;pid_3119	pid_126543	None	pid_126623
pid_4893;pid_68404	pid_68408	None	None	pid_68403
pid_64570	pid_140333	pid_16642	None	pid_140332
pid_2258;pid_28648	pid_28571	pid_28349	None	pid_28671
None	pid_10424	pid_22419	None	pid_0165645
pid_67204	pid_66978	pid_67208	None	pid_67203
pid_4801	pid_4803	pid_4810	None	pid_4800
None	pid_10424	pid_165598	None	pid_0165646
None	pid_87980	pid_73697	None	pid_87987
pid_88626	pid_26794	pid_88727	None	pid_88723
pid_145314;pid_145706;pid_153606	pid_153642	None	None	pid_153641
pid_159719;pid_160276	pid_160877	None	None	pid_160876
None	pid_30697	pid_30702	None	pid_30696
None	pid_94858	pid_94861	None	pid_94857
pid_60115;pid_75110	pid_99574	None	None	pid_99573
pid_25011;pid_3114	pid_24893;pid_3119	pid_12411	None	pid_170391
pid_154887;pid_154890;pid_154900;pid_154949;pid_155039;pid_155429	pid_154906;pid_154943;pid_155432	None	None	pid_155428
pid_6610	pid_102540	pid_13890	None	pid_102539
pid_14275;pid_170196	pid_170355	None	None	pid_170399
None	pid_153163	pid_153100	None	pid_0153165
None	pid_45641	pid_45300	None	pid_45640
pid_45314	pid_45317	pid_45322	None	pid_45313
None	pid_73834	pid_917;pid_72906	None	pid_73833
pid_12062;pid_27969	pid_28015	None	None	pid_28014
None	pid_33013	pid_162296	None	pid_162308
pid_5715	pid_9559	pid_56070	None	pid_62251
pid_61692;pid_62257	pid_61928	None	None	pid_62256
None	pid_84295	pid_92342	None	pid_092341
pid_20792;pid_56415	pid_56075	None	None	pid_56414
pid_5721;pid_96289;pid_96324	pid_96288	pid_24776;pid_30875	None	pid_96323
None	pid_92277	pid_153344	None	pid_0153343
pid_111834;pid_111868;pid_38554	pid_111873;pid_111886	None	None	pid_111867
None	pid_84579	pid_84988;pid_84583	None	pid_84985
pid_9743	pid_9586	pid_22008	None	pid_79096
None	pid_53454	pid_109895;pid_39828	None	pid_109981
pid_112114	pid_112118	pid_112067;pid_9586	None	pid_112113
None	pid_21808	pid_115724	None	pid_115722
None	pid_73865	pid_73440;pid_72906	None	pid_73864
pid_9802	pid_11799;pid_9379	pid_86057	None	pid_86052
pid_160673;pid_168364;pid_9101	pid_168433	pid_35739	None	pid_168894
pid_134095	pid_134117	pid_14471	None	pid_172014
pid_67037	pid_67039	pid_66916	None	pid_67036
pid_172020	pid_172021	pid_172025	None	pid_172019
pid_152999;pid_153026	pid_153032	None	None	pid_152998
pid_79395;pid_79544	pid_79546	None	None	pid_79543
pid_24157;pid_24352	pid_24576	None	None	pid_24575
pid_20779;pid_20850	pid_21024	None	None	pid_21057
pid_163490;pid_163978	pid_163980	None	None	pid_163977
None	pid_7713	pid_7375	pid_7543	pid_7869
pid_36128	pid_97744	pid_77562	None	pid_97743
pid_20674	pid_20050;pid_20199;pid_20291	pid_20218	None	pid_20673
pid_123746;pid_123763;pid_53593;pid_57769	pid_123904	None	None	pid_123903
pid_171907;pid_171934	pid_171936	None	None	pid_171933
pid_7375;pid_7718	pid_7717	None	None	pid_7863
pid_47648	pid_47571;pid_47659	pid_4936	None	pid_47647
pid_149472	pid_149120;pid_149589	pid_24180;pid_149573	None	pid_149624
pid_85940	pid_85956	pid_86279	None	pid_86275
None	pid_88108	pid_149193	None	pid_149621
pid_12788;pid_92886	pid_92889	None	None	pid_92885
pid_32921;pid_77605	pid_77615	None	None	pid_77604
pid_29270;pid_45845	pid_30719;pid_45863	pid_45873	None	pid_45862
pid_94509	pid_132333	None	None	pid_132332
pid_24769;pid_61783	pid_61786	None	None	pid_61782
pid_26234;pid_27909	pid_26307	pid_27920	None	pid_27908
pid_154695	pid_154642	pid_26307;pid_34253	None	pid_154694
pid_132340	pid_132273	pid_31082	None	pid_132339
pid_48888;pid_48889	pid_49156	None	None	pid_49155
None	pid_96558	pid_64566	None	pid_141655
None	pid_16697	None	pid_64566	pid_141650
None	pid_141432	pid_141422	None	pid_141659
pid_11717;pid_36691	pid_36711	pid_13871	pid_36098	pid_36690
None	pid_22798	pid_22611	None	pid_022800
pid_113947;pid_114452	pid_114462;pid_114467	None	None	pid_114451
pid_170688;pid_170883	pid_170551	None	None	pid_170882
pid_61368;pid_61523	pid_61413	None	None	pid_61522
None	pid_57801	pid_110441	None	pid_0110700
pid_127023;pid_96569	pid_127027	None	None	pid_127022
pid_70592;pid_70714	pid_70717	None	None	pid_70713
None	pid_122508	pid_121456;pid_61498	pid_122076	pid_122507
pid_50733	pid_50736	pid_42127;pid_50556;pid_50534	pid_50744	pid_50732
pid_59180;pid_74689	pid_74955	pid_74965	None	pid_74954
pid_97880	pid_97882	pid_77562	None	pid_97879
None	pid_168796	pid_35739;pid_168304	None	pid_168795
pid_55855	pid_9743	pid_35739;pid_168506	None	pid_168790
None	pid_35272	pid_128189	None	pid_0128546
None	pid_53620	None	pid_122975	pid_0122974
pid_34889	pid_53663	pid_160276	None	pid_160272
pid_30824	pid_30807	pid_167480	None	pid_167777
pid_93936	pid_93940	None	None	pid_93935
pid_94172	pid_94211	None	None	pid_94210
pid_81051	pid_81009	pid_24885	None	pid_81050
None	pid_80776	pid_30749	None	pid_81057
pid_22572	pid_90852	pid_86637	None	pid_90918
pid_14107	pid_13893	pid_119675	None	pid_119727
pid_27965	pid_21854	pid_116677	None	pid_119721
pid_3114;pid_31993	pid_3119;pid_31999	pid_31878;pid_9379	pid_8546	pid_32222
pid_7375;pid_7475	pid_7474	None	None	pid_8054
pid_135820	pid_135650	pid_9321	None	pid_135819
pid_34780;pid_34993	pid_35013	None	None	pid_35250
None	pid_8119	pid_35171	None	pid_35257
pid_160093	pid_160047	pid_3110	None	pid_160092
pid_14437;pid_3114	pid_14444;pid_3119	pid_14491	None	pid_134149
pid_36128	pid_80178	pid_79778	None	pid_160098
pid_94031	pid_93958;pid_94078	None	None	pid_94077
pid_141984;pid_142111	pid_142180	None	None	pid_142305
None	pid_24642	pid_29023	None	pid_070912
None	pid_30733	pid_30758	None	pid_030915
pid_25011;pid_3114	pid_26656;pid_3119	pid_156760;pid_35107	None	pid_156754
pid_14055	pid_14063	pid_33769	None	pid_52410
None	pid_82469	pid_89059	None	pid_89117
None	pid_52416	pid_52312	None	pid_52415
pid_8636	pid_8576	pid_8643	pid_8648	pid_8635
pid_77694	pid_77567	pid_50618;pid_143661	None	pid_143656
pid_9348	pid_160690	pid_14047	None	pid_161026
pid_158972	pid_12292	pid_9317;pid_9379	None	pid_158971
None	pid_12768	pid_12991	None	pid_013027
pid_26656;pid_3119	pid_25011;pid_3114	pid_158601	None	pid_158979
None	pid_14019	pid_145494	None	pid_0145733
pid_107660;pid_60139	pid_107757	None	None	pid_107756
pid_52344	pid_102326	pid_13890	None	pid_102325
pid_22352;pid_5484	pid_22355	None	None	pid_22351
None	pid_20498	pid_35171	None	pid_035170
None	pid_104562	pid_26924	None	pid_0104564
pid_20034	pid_20040	None	None	pid_90076
None	pid_65850	pid_41339	None	pid_0104568
pid_70974	pid_70975	pid_70592	None	pid_70973
pid_7560	pid_77739	pid_77660	None	pid_77738
pid_18248;pid_18513;pid_18514	pid_18248;pid_18520	None	None	pid_18512
pid_59180;pid_75096	pid_75099	None	None	pid_75095
None	pid_80950	pid_80737	None	pid_080952
pid_115705;pid_14275	pid_115939	None	None	pid_115938
None	pid_16189	pid_168304	None	pid_168537
None	pid_169115	pid_100547;pid_22374	None	pid_169114
pid_4986	pid_5323	pid_5133	None	pid_5322
None	pid_14121	None	pid_70103	pid_070145
None	pid_20498	pid_131121	None	pid_0131273
pid_41423;pid_86637	pid_90775	pid_47298	None	pid_90774
None	pid_65655	pid_77732	None	pid_77730
pid_3114;pid_3121	pid_3110;pid_3119	pid_3421	None	pid_3415
None	pid_83122	pid_15974;pid_94889;pid_2743	pid_94950	pid_95305
pid_98393;pid_98566	pid_98568;pid_98572	None	None	pid_98565
None	pid_15760	pid_135240	None	pid_0135239
pid_123778;pid_59660	pid_124104	None	None	pid_124103
pid_14107	pid_13893	pid_42051	None	pid_88535
pid_38759;pid_38834	pid_38847	None	None	pid_38833
pid_174026	pid_174029	pid_173900	None	pid_174025
pid_27033	pid_172078	pid_14471	None	pid_172240
None	pid_8119	pid_147848	None	pid_147884
pid_29270	pid_28940	pid_8548;pid_29275;pid_8546	None	pid_29269
pid_34331	pid_34332	pid_34147	None	pid_34330
None	pid_83347	pid_48161	None	pid_83346
None	pid_83341	pid_48161	None	pid_83340
pid_27010;pid_27808;pid_34339	pid_34340	None	None	pid_34338
None	pid_84579	pid_84583	pid_84649	pid_84646
pid_145487;pid_99493	pid_145494	None	None	pid_145486
None	pid_16520	pid_7587;pid_72981;pid_73138	pid_73150	pid_73999
pid_18180;pid_72906;pid_73447;pid_73450	pid_73453	None	None	pid_73446
pid_7777;pid_79399	pid_79400	None	pid_79408	pid_79398
pid_27010;pid_30781	pid_159758	None	None	pid_159757
pid_99348	pid_145324;pid_145326	pid_145201	None	pid_145959
pid_24610;pid_24744	pid_24747	None	None	pid_24743
pid_24217;pid_24221	pid_24224	None	None	pid_24216
pid_26270;pid_28111	pid_27931	None	None	pid_28240
pid_18744;pid_71260	pid_18614	pid_71630	None	pid_71625
pid_122845	pid_122890	pid_122895	None	pid_122889
None	pid_105902	pid_33475	None	pid_0105969
pid_158438	pid_158596	None	None	pid_158595
pid_158600	pid_158601	pid_9379	None	pid_158599
pid_103582	pid_103585	pid_86642	None	pid_103581
pid_45451	pid_45458	pid_45240	None	pid_45450
None	pid_73195	pid_910;pid_72906;pid_18180	None	pid_73194
None	pid_73661	pid_72906	pid_73667;pid_917	pid_73660
pid_20814;pid_21087	pid_21192	None	None	pid_21191
pid_28446	pid_27974;pid_3125	pid_119133	None	pid_119128
pid_122049	pid_122083	pid_13913;pid_13890	None	pid_122082
pid_173094;pid_173270	pid_173006	None	None	pid_173269
None	pid_22782	None	pid_22736	pid_022784
pid_112067;pid_62111;pid_79131	pid_112277;pid_112282	None	None	pid_112276
None	pid_38522	None	pid_16614	pid_39123
pid_38663;pid_38826	pid_38823	None	None	pid_39126
pid_30728	pid_41376	pid_41322	None	pid_41375
None	pid_5603	pid_16359	None	pid_0135033
pid_37787;pid_37960	pid_37819;pid_37962	pid_37969	None	pid_37959
None	pid_118460	None	pid_118463	pid_0118462
pid_58138;pid_58278	pid_58283	None	None	pid_58277
pid_66913	pid_66942	pid_66946	None	pid_66941
None	pid_142590	None	pid_142012	pid_0142592
None	pid_34750	pid_67191	None	pid_067190
pid_29189	pid_35379	pid_83482	None	pid_131304
pid_22519;pid_22520	pid_22522	None	None	pid_22518
None	pid_140659	pid_140277	None	pid_140822
pid_22374;pid_7754	pid_22512	None	None	pid_22511
None	pid_73475	pid_140277	None	pid_140827
None	pid_89283	pid_22419;pid_89059;pid_89289;pid_62956	None	pid_89282
None	pid_91039	pid_91009	None	pid_091100
None	pid_16880	pid_81240	None	pid_081239
pid_3114;pid_34981	pid_3119;pid_34984	pid_35013	None	pid_35007
None	pid_63026	pid_64566	None	pid_141482
None	pid_141489	pid_64566	None	pid_141488
pid_52602;pid_61692	pid_62445	None	None	pid_62444
pid_12880;pid_50374;pid_53533	pid_53552	None	None	pid_53612
pid_25011;pid_3114	pid_27808;pid_3119	pid_41397	None	pid_41489
pid_73706	pid_77640	pid_77567	None	pid_77639
pid_53723;pid_57825;pid_57828	pid_22050;pid_57830;pid_57833	pid_57843	None	pid_57824
pid_100167	pid_98028	pid_96186	None	pid_110728
pid_30930;pid_3114	pid_30781;pid_3119	pid_3251	None	pid_110721
pid_40351	pid_40240	pid_40035	None	pid_40350
pid_40364	pid_14271	pid_39998	pid_40090	pid_40425
None	pid_166943	pid_166725	None	pid_166942
pid_60131;pid_76910	pid_76913	pid_30778	None	pid_76909
pid_48161;pid_48166	pid_48167	None	None	pid_48160
pid_122940;pid_123027;pid_59708	pid_122813	None	None	pid_123026
pid_118747	pid_118538	pid_118629	None	pid_118746
pid_110669;pid_118391;pid_38554	pid_118509	None	None	pid_118740
pid_88815	pid_77319	pid_88676	None	pid_88885
pid_129788;pid_60096	pid_167016	None	None	pid_167015
pid_12788;pid_93039;pid_93042;pid_93044	pid_93045	None	None	pid_93038
pid_93012	pid_92942;pid_93008;pid_93010	None	None	pid_93033
None	pid_62457	pid_79979	None	pid_079978
None	pid_89957	pid_90014;pid_90018	None	pid_90212
pid_90216	pid_14301	pid_80763	None	pid_90215
None	pid_9270	pid_70044	None	pid_0109526
pid_122195;pid_135038	pid_135040	pid_135160	None	pid_135155
pid_92917;pid_93059	pid_92916	None	None	pid_93131
pid_25011	pid_24893	pid_24610;pid_25019;pid_24775;pid_24952	None	pid_25010
pid_16028	pid_135946	pid_135951	None	pid_135945
pid_34172;pid_85219	pid_85271	None	None	pid_85270
None	pid_82065	pid_52347	pid_146377	pid_146374
pid_172816;pid_36635	pid_172667	None	None	pid_172815
None	pid_41367	pid_154617	None	pid_0154809
pid_12552	pid_49581	pid_12411	None	pid_68396
pid_36208	pid_36136	pid_36212	None	pid_36207
pid_142136	pid_142466	pid_141984	None	pid_142465
pid_50955	pid_50956	pid_50728	None	pid_50954
pid_154482	pid_154484	pid_104540	None	pid_154481
pid_80102	pid_80080	pid_3110	None	pid_159967
pid_23075	pid_22274	pid_18180	None	pid_23074
None	pid_161551	pid_161778	None	pid_0161777
pid_58821	pid_143229	pid_143072	None	pid_143228
None	pid_172170	pid_172197	None	pid_0172248
pid_110972	pid_110901;pid_110973	pid_110778	None	pid_110971
pid_38554;pid_71362	pid_71363	None	None	pid_71361
pid_16000	pid_135205	pid_135294;pid_2743	None	pid_135373
pid_55623;pid_55633	pid_55646	None	None	pid_55759
pid_107441;pid_14453	pid_126995	None	None	pid_126994
pid_77666	pid_77562	pid_97916	pid_97784	pid_97912
pid_18573	pid_68404	pid_4986	None	pid_68599
pid_40139	pid_49410	pid_49491	None	pid_49487
pid_18498;pid_21285;pid_74623;pid_74628	pid_74504;pid_74596	None	None	pid_74622
None	pid_7404	None	pid_94950	pid_95385
pid_73797;pid_73823	pid_73618;pid_73826	None	None	pid_73822
None	pid_6967	pid_40837	None	pid_040836
pid_165144	pid_165146	pid_165134	None	pid_165143
pid_136103	pid_136107	pid_136009	None	pid_136102
pid_45250	pid_71101	pid_8633	None	pid_71100
None	pid_262	pid_98382	None	pid_99144
None	pid_86098	pid_85896	None	pid_086100
None	pid_99150	pid_98324	None	pid_99149
pid_169005	pid_169326	pid_148888	None	pid_169325
pid_147825;pid_147857	pid_147905	None	None	pid_164097
pid_175097	pid_175026	pid_42051	None	pid_175096
pid_174995	pid_174997	pid_175026	None	pid_175091
pid_38641;pid_59180	pid_75151	None	None	pid_75281
pid_28443;pid_3114	pid_28446;pid_3119	pid_33795	None	pid_33789
pid_165319	pid_165163;pid_165242	pid_165262;pid_165260	None	pid_165324
pid_165855;pid_165858	pid_165859	None	None	pid_165854
None	pid_9678	pid_9681;pid_9686	pid_9689	pid_9677
pid_134359	pid_134361	None	None	pid_134358
pid_61760	pid_114586	pid_26656	None	pid_114989
pid_36809	pid_55863	pid_121334	None	pid_121512
pid_4928	pid_4936	pid_14145	None	pid_114983
pid_134341;pid_28364	pid_134424	None	None	pid_134423
None	pid_121305	pid_121520	pid_38526	pid_121518
pid_26794	pid_80083	pid_80088	None	pid_80082
pid_37821	pid_37938	pid_38093	None	pid_46019
pid_25011;pid_3114	pid_24893;pid_3119	pid_34596	None	pid_34835
None	pid_45341	pid_45230	None	pid_45374
pid_14216	pid_14145	pid_56070	None	pid_56066
pid_45845;pid_45998	pid_45825	None	None	pid_46015
pid_16382;pid_40972;pid_84080;pid_84082	pid_84079	None	None	pid_84430
None	pid_28406	pid_28408	None	pid_028407
None	pid_10424	pid_9525	None	pid_0134431
None	pid_33804	pid_33727	None	pid_033994
None	pid_82825	pid_48161	None	pid_82824
None	pid_14037	None	pid_33615	pid_033991
pid_106903;pid_30706	pid_107920	None	None	pid_107919
pid_28383;pid_28385	pid_28388	None	None	pid_28382
None	pid_90902	pid_90775	None	pid_090904
pid_14308	pid_14047	pid_58046	None	pid_58042
pid_80715	pid_80718	pid_30778	None	pid_80882
pid_42862;pid_42863	pid_42806	None	None	pid_42861
pid_102516	pid_102518	pid_102465	None	pid_102515
pid_58015;pid_60126	pid_107566	None	None	pid_107565
pid_14062	pid_21139	pid_18614	None	pid_72106
pid_80890	pid_13871;pid_80840	pid_80682	None	pid_80889
pid_9316	pid_9317	pid_11799	None	pid_147413
pid_12530	pid_11895	pid_12411	None	pid_147417
